id,version,domain,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9
08cf25bb2b6d,v1.0,Physical / Biological,Physical / Biological,Chemical / Nutritional,Toxic Load,Endogenous Toxins,Poor Detox Pathways,,,,
38d02ac12aae,v1.0,Physical / Biological,Physical / Biological,Microbiological,Bacterial,Acute,Localized,,,,
6bb93452de9c,v1.0,Physical / Biological,Physical / Biological,Microbiological,Bacterial,Acute,Systemic,,,,
661be16dc25c,v1.0,Physical / Biological,Physical / Biological,Microbiological,Bacterial,Chronic / Persistent,Localized,,,,
936e8badb6af,v1.0,Physical / Biological,Physical / Biological,Microbiological,Bacterial,Chronic / Persistent,Systemic,,,,
7521bf1b49a5,v1.0,Physical / Biological,Physical / Biological,Microbiological,Viral,Acute,Localized,,,,
e059f0c7c057,v1.0,Physical / Biological,Physical / Biological,Microbiological,Viral,Acute,Systemic,,,,
308df8bb521e,v1.0,Physical / Biological,Physical / Biological,Microbiological,Viral,Chronic / Persistent,Localized,,,,
04ec3d03c46c,v1.0,Physical / Biological,Physical / Biological,Microbiological,Viral,Chronic / Persistent,Systemic,,,,
ff7231740bb1,v1.0,Physical / Biological,Physical / Biological,Microbiological,Fungal / Yeast,Acute,Localized,,,,
831d4509c9c4,v1.0,Physical / Biological,Physical / Biological,Microbiological,Fungal / Yeast,Acute,Systemic,,,,
134147cc354d,v1.0,Physical / Biological,Physical / Biological,Microbiological,Fungal / Yeast,Chronic / Persistent,Localized,,,,
7b0d42b52503,v1.0,Physical / Biological,Physical / Biological,Microbiological,Fungal / Yeast,Chronic / Persistent,Systemic,,,,
8a4c39433607,v1.0,Physical / Biological,Physical / Biological,Microbiological,Parasitic,Acute,Localized,,,,
bd6518ce782d,v1.0,Physical / Biological,Physical / Biological,Microbiological,Parasitic,Acute,Systemic,,,,
cf3426354e51,v1.0,Physical / Biological,Physical / Biological,Microbiological,Parasitic,Chronic / Persistent,Localized,,,,
e1075bb82aee,v1.0,Physical / Biological,Physical / Biological,Microbiological,Parasitic,Chronic / Persistent,Systemic,,,,
71a8f94b8719,v1.0,Physical / Biological,Physical / Biological,Microbiological,Dysbiosis,Gut Dysbiosis,Overgrowth,,,,
6f71f004cd3b,v1.0,Physical / Biological,Physical / Biological,Microbiological,Dysbiosis,Gut Dysbiosis,Low Diversity,,,,
8f73b37d316d,v1.0,Physical / Biological,Physical / Biological,Microbiological,Dysbiosis,Oral Dysbiosis,Overgrowth,,,,
7b357b8ab0f7,v1.0,Physical / Biological,Physical / Biological,Microbiological,Dysbiosis,Skin Dysbiosis,Overgrowth,,,,
e92427957e7b,v1.0,Physical / Biological,Physical / Biological,Genetic / Epigenetic,Inherited Predisposition,Metabolic Tendencies,Glucose Regulation,,,,
d146548db335,v1.0,Physical / Biological,Physical / Biological,Genetic / Epigenetic,Inherited Predisposition,Neurological Sensitivity,Sensory Load,,,,
43227df06465,v1.0,Physical / Biological,Physical / Biological,Genetic / Epigenetic,Epigenetic Activation,Stress-Induced,Gene Expression Shift,,,,
62d74ec05ede,v1.0,Physical / Biological,Physical / Biological,Genetic / Epigenetic,Epigenetic Activation,Environment-Triggered,Toxins / Diet / Exposure,,,,
b1f801ca1a51,v1.0,Physical / Biological,Physical / Biological,Genetic / Epigenetic,Epigenetic Activation,Trauma-Linked,Trauma Imprint,,,,
a2e7c2a7835b,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Personal Experience,Single Event,,,
000fde0632c9,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Personal Experience,Repeated Experience,,,
1880b09c93c7,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Personal Experience,Chronic Pattern,,,
15bd4ce7edb6,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Inherited,Maternal Line,,,
4918ff9166ac,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Inherited,Paternal Line,,,
99d8c3cb7d16,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Inherited,Ancestral Pattern,,,
0ede6ad537a4,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Absorbed,From Parent,,,
2da3650d6c27,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Absorbed,From Authority Figure,,,
b4ce28db03bb,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Absorbed,From Environment,,,
b111a28b0ced,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Shared,Shared with Family Member,,,
8394c8537bfe,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Shared,Shared with Partner,,,
1b3f81dc8f0f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Shared,Shared with Group,,,
f7a6e395194d,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Prenatal / Early Life,In Utero,,,
073a9649bf6f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Prenatal / Early Life,Birth Experience,,,
2ead0fedb7d8,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Harm,Prenatal / Early Life,Early Childhood,,,
27b0ad02adc1,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Personal Experience,Single Event,,,
a9e2c276f10b,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Personal Experience,Repeated Experience,,,
bb6cc873197a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Personal Experience,Chronic Pattern,,,
3679778ad86e,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Inherited,Maternal Line,,,
9a519b6d2ced,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Inherited,Paternal Line,,,
5054c21a6372,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Inherited,Ancestral Pattern,,,
95455b20d96c,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Absorbed,From Parent,,,
fb22adc3cb8b,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Absorbed,From Authority Figure,,,
dccb698acb54,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Absorbed,From Environment,,,
c31df7686383,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Shared,Shared with Family Member,,,
5916fe6886de,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Shared,Shared with Partner,,,
c0860fd544f3,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Shared,Shared with Group,,,
da0857c1b494,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Prenatal / Early Life,In Utero,,,
39ebff044021,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Prenatal / Early Life,Birth Experience,,,
d3c657a9270f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Loss,Prenatal / Early Life,Early Childhood,,,
f85808b13368,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Personal Experience,Single Event,,,
a22d3f0b339a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Personal Experience,Repeated Experience,,,
b1f0b0c61b27,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Personal Experience,Chronic Pattern,,,
5fa47c5cb3f4,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Inherited,Maternal Line,,,
74ba8b97503d,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Inherited,Paternal Line,,,
8ee618cda3b5,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Inherited,Ancestral Pattern,,,
d8babf6b8c6e,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Absorbed,From Parent,,,
4a64caeae3bd,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Absorbed,From Authority Figure,,,
666e0d4336fc,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Absorbed,From Environment,,,
cdccc3bc2fc9,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Shared,Shared with Family Member,,,
a155d34a062e,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Shared,Shared with Partner,,,
e13d8a8fe61f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Shared,Shared with Group,,,
f7acfddd6b69,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Prenatal / Early Life,In Utero,,,
dd1f655fee67,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Prenatal / Early Life,Birth Experience,,,
2e931b48390f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Failure,Prenatal / Early Life,Early Childhood,,,
a9e551d526f4,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Personal Experience,Single Event,,,
6aa569311cd2,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Personal Experience,Repeated Experience,,,
696806206cc1,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Personal Experience,Chronic Pattern,,,
0a6aef1a2cc6,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Inherited,Maternal Line,,,
87363384875b,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Inherited,Paternal Line,,,
6244ea439cb5,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Inherited,Ancestral Pattern,,,
5a4cf870e879,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Absorbed,From Parent,,,
56df8919ad8a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Absorbed,From Authority Figure,,,
ad17f71ab846,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Absorbed,From Environment,,,
173445a364b6,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Shared,Shared with Family Member,,,
5dada471192a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Shared,Shared with Partner,,,
b9d6a64b4aa3,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Shared,Shared with Group,,,
57b15fd5ead4,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Prenatal / Early Life,In Utero,,,
f69c0e4195ec,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Prenatal / Early Life,Birth Experience,,,
75f3ca348cf6,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Rejection,Prenatal / Early Life,Early Childhood,,,
3010d9d48393,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Personal Experience,Single Event,,,
1323b71f2372,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Personal Experience,Repeated Experience,,,
22df3c15ca72,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Personal Experience,Chronic Pattern,,,
e29cf86c47fb,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Inherited,Maternal Line,,,
d7e467e22002,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Inherited,Paternal Line,,,
05be7b6168fc,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Inherited,Ancestral Pattern,,,
c2598eb0a9b3,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Absorbed,From Parent,,,
ef47fad946d7,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Absorbed,From Authority Figure,,,
56644e0be2bb,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Absorbed,From Environment,,,
582cd1eb77c5,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Shared,Shared with Family Member,,,
593432205451,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Shared,Shared with Partner,,,
ab3576b12dfc,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Shared,Shared with Group,,,
79edfd962b5e,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Prenatal / Early Life,In Utero,,,
00ab9347897a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Prenatal / Early Life,Birth Experience,,,
3b485fc94597,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Abandonment,Prenatal / Early Life,Early Childhood,,,
81abd6ab2fd5,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Personal Experience,Single Event,,,
403051952734,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Personal Experience,Repeated Experience,,,
b9e83ee1882b,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Personal Experience,Chronic Pattern,,,
4f99e73d9d2e,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Inherited,Maternal Line,,,
83bd1e056769,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Inherited,Paternal Line,,,
4236b8552a9c,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Inherited,Ancestral Pattern,,,
b1d545def628,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Absorbed,From Parent,,,
9da4ee86b540,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Absorbed,From Authority Figure,,,
9cae438106b1,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Absorbed,From Environment,,,
23efa8c45a19,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Shared,Shared with Family Member,,,
0a821c0047da,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Shared,Shared with Partner,,,
f3952d66b584,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Shared,Shared with Group,,,
f9394919d58f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Prenatal / Early Life,In Utero,,,
6516d683a2da,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Prenatal / Early Life,Birth Experience,,,
a14d99c9dc80,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Fear,Fear of Death,Prenatal / Early Life,Early Childhood,,,
9ce1819a2d7a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Personal Experience,Single Event,,,
9ce6748bbf11,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Personal Experience,Repeated Experience,,,
f9df06bcfc97,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Personal Experience,Chronic Pattern,,,
827ebd046a06,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Inherited,Maternal Line,,,
28e005574b69,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Inherited,Paternal Line,,,
cc2c18325b13,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Inherited,Ancestral Pattern,,,
4fe4d9daecbe,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Absorbed,From Parent,,,
523d80f4b56d,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Absorbed,From Authority Figure,,,
26fc930bdb8d,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Absorbed,From Environment,,,
a1ef6a57ed58,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Shared,Shared with Family Member,,,
108f332c3c70,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Shared,Shared with Partner,,,
5581bc909c9f,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Shared,Shared with Group,,,
2c7eed9a631d,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Prenatal / Early Life,In Utero,,,
a5edb9f615e5,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Prenatal / Early Life,Birth Experience,,,
906e3b2a1100,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Irritation,Prenatal / Early Life,Early Childhood,,,
7b39e911adc3,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Personal Experience,Single Event,,,
098954122be4,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Personal Experience,Repeated Experience,,,
e8926944d8c5,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Personal Experience,Chronic Pattern,,,
b907c1d1fb3a,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Inherited,Maternal Line,,,
3373833c2e57,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Inherited,Paternal Line,,,
d06677f40b0b,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Inherited,Ancestral Pattern,,,
e0cc968bdc71,v1.0,Emotional / Relational,Emotional / Relational,Present Emotion,Anger,Resentment,Absorbed,From Parent,,,
